id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
723939603869298423,Cute 1 bedroom with best view of NYC from Brooklyn,121333825,Nicole,Brooklyn,Williamsburg,40.71168,-73.93829,Entire home/apt,175,2,10,2023-03-05,2.75,1,0,10,
724712165452391439,The Cozy Room,481150531,Carol,Brooklyn,Canarsie,40.64967,-73.89819,Private room,100,1,1,2023-01-02,0.47,3,362,1,
723950847904399116,"Entire 3rd floor of giant house, walk to ferry",6966161,Michal,Staten Island,St. George,40.64382,-74.08492,Private room,130,2,4,2023-01-01,0.89,6,85,4,
726119851349364741,Nice and clean building and apartment,481431538,Ahmad,Brooklyn,Gravesend,40.5852444,-73.9689071,Private room,175,1,3,2022-10-18,0.60,1,247,3,
724719197235678837,Sunflower Room,481150531,Carol,Brooklyn,Canarsie,40.64828,-73.89653,Private room,100,1,1,2023-01-02,0.47,3,362,1,
726130285784855668,Lovely one bedroom rental unit in queens NY,220415923,Keene,Queens,Hollis,40.71742,-73.76126,Private room,150,1,1,2022-10-04,0.19,2,364,1,
724727129214369671,Spacious 2 bedrm heart of Gramercy/Union Sq,480699738,Mary Grace,Manhattan,Flatiron District,40.74048,-73.98476,Entire home/apt,586,2,14,2023-02-20,3.07,1,345,14,
724743827786537101,Artist's Loft (Williamsburg) feat. by NYTimes,48708430,Saul,Brooklyn,Williamsburg,40.70806,-73.96756,Entire home/apt,1200,1,1,2022-10-02,0.19,1,0,1,
726146294068329697,Designer GreenwichVillage 1BA Doorman Wash Sq Park,22129776,Ali,Manhattan,Greenwich Village,40.7279,-73.9957,Entire home/apt,513,1,6,2023-02-20,1.27,7,365,6,
726146340579191842,Serene / WFH / Private Bathroom + Space - Bed-Stuy,772148,Zoisa,Brooklyn,Bedford-Stuyvesant,40.68555,-73.94464,Private room,77,3,5,2023-02-01,1.28,2,35,5,
723956849520711622,Two Spacious rental room,360422264,Nancy,Bronx,West Farms,40.8416636473708,-73.88460785846165,Private room,99,5,0,,,1,365,0,
724754457637137979,Lovely 3-bedroom rental unit in New York,362971554,Roshan,Manhattan,Harlem,40.82835,-73.94396,Entire home/apt,120,30,0,,,1,157,0,
723965928845499291,"Entire 2nd fl, 4 bedrooms w/ 3 beds, walk to ferry",6966161,Michal,Staten Island,St. George,40.64548,-74.08568,Private room,250,2,2,2022-10-30,0.41,6,83,2,
726165175618275472,Lovely 2 Bedroom with backyard 15 min to Manhattan,2350326,Ero,Queens,Ditmars Steinway,40.7767,-73.91183,Private room,115,28,0,,,3,4,0,
724765724287466946,Long stay 1 bedr in Brooklyn,70811892,Dora,Brooklyn,East Flatbush,40.64081,-73.94884,Entire home/apt,59,30,1,2023-02-20,1,1,31,1,
726173901438378136,"Lovely Apartment in Sunnyside, 15 min to Manhattan",277742686,Jonona,Queens,Sunnyside,40.73918,-73.92214,Private room,138,2,12,2023-01-30,3.21,1,61,12,
724798950643635174,Chic & Cozy Lower Apartment,29344465,Rondell,Brooklyn,East Flatbush,40.64546,-73.9429,Entire home/apt,100,1,11,2023-03-01,3.51,1,29,11,
726181783738779481,Cozy Scandinavian private room in Midtown,47465031,Alicia,Manhattan,Midtown,40.7497,-73.98585,Private room,160,4,0,,,1,0,0,
724802223676982101,Bedroom with 1 single bed in a Shared Apartment,452864652,Ricardo,Manhattan,Lower East Side,40.72134,-73.98543,Shared room,60,6,1,2022-10-13,0.21,2,270,1,
726191136045733121,"1 Bedroom Apartment East Village, New York City",84929884,Patience And Mayya,Manhattan,Stuyvesant Town,40.73522,-73.97747,Entire home/apt,143,30,1,2022-12-22,0.40,1,252,1,
723991210497659630,"Airy & Bright Private Room in Flatbush, Brooklyn",478199990,Diana,Brooklyn,Flatbush,40.63583,-73.95464,Private room,70,2,8,2023-01-01,1.68,3,77,8,
724841615570157918,Spacious 1 Bedroom in West Chelsea,29859280,Denise,Manhattan,Chelsea,40.74678,-74.00282,Entire home/apt,390,1,1,2023-01-01,0.46,1,77,1,
724012005345126498,Second floor private room #1,481018020,Morshed,Queens,Jamaica,40.6929405,-73.8024229,Private room,70,1,1,2023-02-25,1,5,361,1,
726205107648048166,NY getaway 4 bedroom 6 bed 2 bath 30 min from NYC,182100068,Mp,Queens,Queens Village,40.71265,-73.73941,Entire home/apt,268,3,1,2022-12-29,0.44,3,356,1,
724986699109722300,"King Size Bed & Patio, 15 Mins from NYC Airports",439023889,Steven,Queens,Flushing,40.72665,-73.80493,Entire home/apt,236,1,18,2023-02-05,3.62,2,188,18,
726219384836980038,Beautiful one bedroom in the West Village,1483451,Dorit,Manhattan,West Village,40.72889,-74.0049,Entire home/apt,183,30,1,2022-11-08,0.25,2,224,1,
726246984303365790,New private 3rd fl bedroom w/ it’s own bathroom,113295877,Jonathan,Staten Island,New Brighton,40.63637,-74.09034,Private room,54,3,3,2022-12-27,0.71,5,180,3,
724024519666026412,Clinton Hill- 3 bedroom/2 bath Flat.,99629743,Leatha,Brooklyn,Clinton Hill,40.68687,-73.96463,Entire home/apt,399,2,13,2023-02-05,2.64,1,313,13,
725073741505940799,"UWS 2br w/ elevator, doorman & gym nr Central Park",107434423,Blueground,Manhattan,Upper West Side,40.8009069,-73.96954989999999,Entire home/apt,394,31,0,,,526,364,0,
726247618629614625,Diamond Dax,481426303,Noralea,Brooklyn,Canarsie,40.63842,-73.91609,Private room,43,4,13,2023-02-28,2.65,1,340,13,
725088224980807119,Perfect Relaxing Three Bedroom UNIT.,481222916,Ilhom,Brooklyn,Sheepshead Bay,40.59032,-73.94829,Entire home/apt,400,2,4,2023-02-10,0.90,2,364,4,
724060000897905217,Dream New York Apartment in Central Manhattan,39534066,Viran,Manhattan,Chelsea,40.746928,-73.9904131,Private room,149,60,0,,,1,0,0,
724070975038470447,Studio apartment perfect for family and friends,481029866,Wajahat Siddiqui,Bronx,Norwood,40.882063163762886,-73.88372249901295,Entire home/apt,143,1,0,,,1,0,0,
724078049259414922,3 bedroom apartment in Brooklyn,455683614,Ǧani,Brooklyn,Bedford-Stuyvesant,40.67942,-73.94366,Entire home/apt,300,1,7,2023-01-01,1.30,3,44,7,
724092694766696001,Cozy Queen style Brooklyn Suite,481034810,Patricia,Brooklyn,East Flatbush,40.6614149,-73.9389442,Private room,100,2,2,2022-12-11,0.40,3,365,2,
724100094009004913,Cozy 2 bedroom in Little Italy!,417930174,Nihad,Bronx,Belmont,40.85475,-73.88795,Entire home/apt,62,30,2,2023-02-11,0.91,2,184,2,
725115492238831030,Modern Gorgeous 1B1B Home (+ Gym & Rooftop),52376462,Tony,Manhattan,Nolita,40.72086,-73.99526,Entire home/apt,305,14,5,2023-01-02,1.04,1,2,5,
726250246680613085,Cozy 3 Bedroom in East Village,2463252,Rl,Manhattan,East Village,40.72433,-73.98207,Entire home/apt,600,3,2,2022-12-31,0.83,1,24,2,
725127683573391265,Cheap Room near the casino,481108277,Evelyn,Bronx,Wakefield,40.89891,-73.85883,Private room,76,1,1,2022-10-29,0.23,4,364,1,
726396551283556324,Welcome to newly brand New Listing!,481483120,Mohamed,Staten Island,South Beach,40.59366,-74.09149,Entire home/apt,125,2,12,2023-01-22,2.98,1,157,12,
725174632104784756,Bright & Modern Unit- Near Central Park North,48863708,Tyrone,Manhattan,East Harlem,40.79283,-73.9398,Entire home/apt,189,3,12,2023-02-27,2.34,4,205,12,
725201256638546056,Cheap Private room With Full size bed,481108277,Evelyn,Bronx,Wakefield,40.89824,-73.85705,Private room,69,1,1,2022-10-27,0.23,4,364,1,
726412384135678928,JPcube Lodging service,251398972,Johnson,Brooklyn,Canarsie,40.63826,-73.91089,Entire home/apt,178,2,10,2023-01-01,2.13,4,309,10,
726443861411056496,Beautiful 3 BD/1 BA apartment in NoMad NYC,448326434,Boomerang,Manhattan,Midtown,40.74331,-73.98553,Entire home/apt,216,30,2,2023-03-05,2,41,284,2,
726445618741673495,Spacious 5BR/2BA in Prime Midtown! Best Location!,391891939,Marvic Donfree,Manhattan,Hell's Kitchen,40.76125,-73.99253,Entire home/apt,400,1,10,2023-02-08,1.89,3,297,10,
725207627976588501,Dream night 2 bedroom condo,481248312,Hurshum,Brooklyn,East Flatbush,40.65917,-73.92704,Entire home/apt,160,1,8,2023-01-01,1.79,1,362,8,
726270179572264432,Brand New Private Studio,338850187,Kamilia,Bronx,Schuylerville,40.83756,-73.83524,Entire home/apt,84,1,43,2023-03-02,8.66,2,12,43,
725211850843486191,"one bedroom garden apartment, close to everything",6928782,Orly,Queens,Jamaica,40.68379565259276,-73.76652390197346,Entire home/apt,129,5,2,2023-01-02,0.47,3,362,2,
726469632450695613,Lovely 2 bedroom rental in Brooklyn,340064506,Michelle,Brooklyn,Clinton Hill,40.68202,-73.9673,Entire home/apt,195,3,7,2023-01-14,1.42,2,59,7,
725243436882376244,Sonder The William | Queen Room,219517861,Sonder (NYC),Manhattan,Murray Hill,40.75019,-73.97924,Private room,217,2,37,2023-02-19,7.12,76,363,37,
726505320137651736,New Bath&Kitchen 10min subway ride from Manhattan,200239515,Shogo,Brooklyn,Williamsburg,40.70476,-73.9434,Private room,38,30,1,2022-12-21,0.39,192,39,1,
726528047543192142,Lovely one bedroom in heart of East Village.,473166605,Ruth,Manhattan,East Village,40.73342,-73.98936,Private room,178,2,10,2022-12-18,2.01,6,65,10,
726282213787332659,Lovely 3-bdrm apartment with parking on premises,389589118,D,Queens,Ozone Park,40.68035966699113,-73.84569318385253,Entire home/apt,200,1,0,,,1,365,0,
726287496217423091,Stylish Kitchen. Event Space(pricing varies),344055542,Chelsea,Brooklyn,Williamsburg,40.71161,-73.93426,Entire home/apt,600,1,1,2022-10-24,0.22,1,363,1,
725246277377455634,Lovely 2-bedroom with backyard in trendy Bed-Stuy,853502,Anya,Brooklyn,Bedford-Stuyvesant,40.68325,-73.93059,Entire home/apt,140,30,0,,,1,179,0,
726323317124742392,Classic & Spacious 1BR Apt. *Great Location*,429781557,Andrea,Brooklyn,Prospect Heights,40.68195,-73.97506,Entire home/apt,490,2,11,2022-12-28,2.20,2,0,11,
726532496611209411,Beautiful Entire 3beds Apartment East Village,473166605,Ruth,Manhattan,East Village,40.731475241472566,-73.98830413068849,Entire home/apt,598,2,4,2023-01-03,1.30,6,89,4,
725247050170237351,2 bed 1 bath with Washer/dryer in unit,37459618,Howard,Manhattan,East Village,40.7293037,-73.9814466,Entire home/apt,339,1,8,2022-12-01,1.59,5,145,8,
725253395449891146,Sonder The William | Queen Room+,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74984,-73.97913,Private room,242,2,2,2022-11-01,0.47,76,363,2,
726533887331486068,Newly renovated 1-bedroom in East Village.,473166605,Ruth,Manhattan,East Village,40.73158,-73.98891,Private room,198,2,9,2023-02-12,1.81,6,46,9,
726538398846355094,Lina’s place,15038,Lina,Brooklyn,Greenpoint,40.733,-73.95267,Entire home/apt,140,3,4,2023-02-20,1.69,2,16,4,
725256679999305525,"Quiet room, 2bd apartment with desk in room",37459618,Howard,Manhattan,East Village,40.73001,-73.98201,Private room,500,3,3,2022-11-01,0.57,5,364,3,
726343081986971114,Spacious 1-bedroom flat in Williamsburg,56242046,Daniel,Brooklyn,Williamsburg,40.71491,-73.96486,Entire home/apt,314,7,3,2022-11-22,0.64,1,3,3,
725265190374382506,Bright private room full of good energy,481263266,Cesar,Queens,Astoria,40.75956,-73.91139,Private room,99,1,1,2022-10-30,0.23,1,365,1,
726344889201919789,Lovely one bedroom rental in a friendly home.,356658410,Richard,Bronx,Morrisania,40.832057,-73.898561,Private room,88,6,0,,,1,365,0,
726354237137776365,Quiet East Village Garden Apartment,164540504,Lexi,Manhattan,East Village,40.73038,-73.98189,Entire home/apt,195,30,1,2022-11-05,0.24,1,365,1,
726576116322731895,Habitacion amplia y muy acogedora.,481048164,Amot,Queens,Maspeth,40.73637,-73.89735,Private room,130,1,0,,,1,365,0,
725265752067758226,Sonder The William | Full Room,219517861,Sonder (NYC),Manhattan,Midtown,40.75143,-73.98095,Private room,205,2,28,2023-02-20,5.38,76,340,28,
725267821235974034,"Spacious home near beach, JFK, NYC, and more!",246620766,Marilyn,Queens,Far Rockaway,40.60077,-73.75626,Entire home/apt,175,30,0,,,1,358,0,
726579130880945632,Spectacular Lincoln Center Condo in the sky,219478686,Mark,Manhattan,Upper West Side,40.77102,-73.98249,Entire home/apt,314,30,0,,,1,365,0,
726611906471260368,Renovated charming 2 BR w/ backyard near LGA,178445566,Pasang,Queens,East Elmhurst,40.75749,-73.89429,Entire home/apt,160,2,13,2023-02-22,4.29,1,319,13,
725268537560579955,Sonder The William | Superior Queen Room+,219517861,Sonder (NYC),Manhattan,Murray Hill,40.75106,-73.97917,Private room,387,2,0,,,76,345,0,
725277852070398541,Luxe Queen Room | 5 Mins Away From Time Square,480637402,Terry,Manhattan,Theater District,40.75686,-73.98303,Private room,282,1,2,2023-01-01,0.47,6,330,2,
726616333794995114,Cozy Private Room in Chelsea,159355723,Outsite,Manhattan,Chelsea,40.74386,-73.99955,Private room,183,1,7,2023-01-04,2.26,10,237,7,
725279153695249377,Sonder The William | Superior Queen Room+ w/ Balcony,219517861,Sonder (NYC),Manhattan,Murray Hill,40.74963,-73.9813,Private room,330,2,1,2022-10-03,0.19,76,360,1,
727463873234811148,The Cozy Place,384638084,Mariory,Queens,South Ozone Park,40.67965,-73.80439,Entire home/apt,90,1,8,2023-03-05,2.61,1,296,8,
725284817891446470,Sonder The William | Double Full Room+,219517861,Sonder (NYC),Manhattan,Midtown,40.75142,-73.98049,Private room,376,2,4,2022-12-15,0.81,76,350,4,
727484284360197759,Comfy 1 bedroom apartment,251217819,Dewayne,Brooklyn,East Flatbush,40.65767,-73.91705,Entire home/apt,120,1,7,2023-01-11,1.42,3,364,7,
727490036858067119,"Harlem Spacious Living, Private Bathroom",33906660,Trevor,Manhattan,Harlem,40.82119,-73.94484,Private room,103,2,8,2023-01-03,1.67,5,90,8,
726626309889942397,R1 2min walk to Central Park 1 min to 2/3 subway,268347722,Nico,Manhattan,Harlem,40.79853,-73.95303,Private room,68,30,1,2022-12-20,0.39,3,234,1,
726641637418113080,Great 3 Bedroom Apt close to all amenities,55454768,Kevin,Brooklyn,Bushwick,40.69543,-73.92892,Entire home/apt,199,2,6,2023-01-01,1.27,1,357,6,
725329747380095574,Lovely room in the heart of Greenpoint,112871914,Jose,Brooklyn,Greenpoint,40.73415030894752,-73.95663887560843,Private room,100,1,0,,,1,88,0,
726667728496451227,Charming 2 bedroom in a quiet tree lined street,188737645,John,Bronx,Pelham Gardens,40.86457,-73.84112,Entire home/apt,121,3,10,2023-02-26,6.52,1,161,10,
726674420443131354,Cozy 1 Bedroom Apartment in lovely Ridgewood,216310452,Jorge,Queens,Ridgewood,40.70514,-73.90212,Entire home/apt,110,14,1,2022-11-11,0.26,1,0,1,
726676303768676616,"East Village 2br w/ w/d, nr restaurants",107434423,Blueground,Manhattan,East Village,40.7265318,-73.98504609999999,Entire home/apt,331,31,0,,,526,314,0,
726679319187119772,"FiDi studio w/ gym, doorman & w/d, nr Wall St",107434423,Blueground,Manhattan,Financial District,40.706625,-74.0114241,Entire home/apt,276,31,0,,,526,142,0,
726691054073114790,"Adorable 1 bedroom, private entrance.",398867059,Carlos,Queens,Ditmars Steinway,40.76945675464057,-73.8961686193943,Entire home/apt,85,1,22,2023-02-25,4.46,2,137,22,
726703478997807929,Stylish Bedroom w/private bath,476218709,Oleksandr,Queens,Ridgewood,40.703998523737766,-73.91059010257933,Private room,46,30,0,,,2,365,0,
726713814775290684,Peacful Bedroom w/private bathroom,481405998,Yana,Brooklyn,Bushwick,40.70582,-73.92115,Private room,46,30,0,,,5,349,0,
726723786819272011,Peaceful Large  Bedroom w/private bath,476218709,Oleksandr,Queens,Ridgewood,40.70338,-73.91072,Private room,46,30,0,,,2,336,0,
726731989911879159,Dreamy Bedroom w/private bathroom,481405998,Yana,Brooklyn,Bushwick,40.70436,-73.91948,Private room,46,30,0,,,5,345,0,
726736136989655565,Contemporary Room w/bathroom,481405998,Yana,Brooklyn,Bushwick,40.70452,-73.92031,Private room,37,30,0,,,5,349,0,
726737901118675960,Hip Bedroom w/private bathroom,481405998,Yana,Brooklyn,Bushwick,40.70432,-73.921,Private room,46,30,0,,,5,127,0,
726739176491765019,A Unique Gem in the Heart of Brooklyn,481405998,Yana,Brooklyn,Bushwick,40.70596,-73.91892,Private room,46,30,0,,,5,340,0,
727496523979033427,NYC Sunny 1 br. Furnished Suite in Townhouse,27973267,Gus,Manhattan,Washington Heights,40.85283,-73.93505,Entire home/apt,150,30,1,2023-01-01,0.46,1,277,1,
727515169908097714,Lovely two bedroom apartment in a Bronx Townhouse,10580254,Petra,Bronx,Mount Hope,40.84729,-73.90542,Entire home/apt,160,1,18,2023-02-23,4.58,4,38,18,
727522777689443420,Lovely- Cozy 1 Studio rental unit in New York.,120466306,Santos,Manhattan,East Harlem,40.7912881,-73.9465215,Private room,160,3,1,2022-12-11,0.35,1,365,1,
727523095270280757,"Lovely, cozy apartment in amenities building",15805343,Tessa,Brooklyn,Williamsburg,40.71244,-73.96163,Entire home/apt,200,3,4,2023-02-12,1.20,2,12,4,
727527037712916323,Spacious 2-bedroom with excellent subway access,15047396,Austin,Brooklyn,Bedford-Stuyvesant,40.678951,-73.943254,Entire home/apt,136,4,1,2023-01-04,0.48,1,192,1,
727535465646519585,Cute Design Room In Hip Brooklyn,3603284,Carupano,Brooklyn,Bedford-Stuyvesant,40.69151,-73.92666,Private room,42,4,5,2023-02-16,1.30,13,231,5,
727558819964814443,"Prime Location! 3 Relaxing Units, Pets Allowed",25138314,RoomPicks By Antony,Manhattan,Midtown,40.7487,-73.98551,Private room,815,1,0,,,107,0,0,
727559610794912496,Great Relaxing Stay! Three Pet-friendly Units!,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74701,-73.98752,Private room,815,1,0,,,107,0,0,
725338828716628587,Massive Private Townhome | Backyard |Free Parking!,229489983,Devin,Manhattan,Harlem,40.81804,-73.9428,Entire home/apt,853,3,14,2023-02-14,2.96,1,292,14,
727563616843537662,"Relax and Recharge! 3 Relaxing Units, Pets Allowed",25138314,RoomPicks By Antony,Manhattan,Midtown,40.7484,-73.98545,Private room,843,1,0,,,107,348,0,
727563795390098633,"Pleasant Stay, Convenient Location! 3 Classy Units",25138314,RoomPicks By Antony,Manhattan,Midtown,40.74699,-73.98689,Private room,823,1,0,,,107,349,0,
727563987822777761,Your Home Away From Home! 3 Comfortable Units,25138314,RoomPicks By Antony,Manhattan,Midtown,40.74892,-73.98751,Private room,843,1,0,,,107,348,0,
727602214221214247,"Large and bright NYC (Queens) 1br, 2 bed apartment",1288653,Dana,Queens,Middle Village,40.71844166726443,-73.87849114973753,Entire home/apt,215,3,3,2023-01-02,0.68,1,61,3,
726755852801627892,Large private bedroom in Brooklyn,159355723,Outsite,Brooklyn,Flatbush,40.64709,-73.96754,Private room,130,30,0,,,10,364,0,
726766374777771774,Lovely private bedroom with a beautiful skyline,44378858,Nena,Brooklyn,Bedford-Stuyvesant,40.6796047,-73.9195666,Private room,89,2,5,2023-02-09,1.06,1,25,5,
726780685214537472,Cozy 1 Bd. Rental in heart of Greenwich Village,286949805,Sunny,Manhattan,SoHo,40.72746,-74.00155,Entire home/apt,175,30,1,2023-01-07,0.50,1,282,1,
726786561715002182,Lovely 3-bedroom unit with patio,481554665,Kurtney,Bronx,Van Nest,40.84561,-73.86559,Entire home/apt,170,2,10,2023-02-19,2.03,1,358,10,
726795202821831233,"Amazing 2-bdrm rental, 25 mins from Manhattan!",481555716,Amobi,Queens,Laurelton,40.67503,-73.74698,Entire home/apt,132,2,8,2023-01-15,1.71,1,114,8,
726805147727464823,NICE! 1 BR + 1 living room with sofa bed,348427562,Sebastiane,Brooklyn,Williamsburg,40.709477687896,-73.94824943491821,Entire home/apt,365,1,1,2022-10-30,0.23,2,216,1,
725342905417879601,Cozy 2 bedroom w/ office in Bed-Stuy brownstone,19894139,Ashley,Brooklyn,Bedford-Stuyvesant,40.68541,-73.93669,Entire home/apt,240,2,1,2022-11-13,0.26,3,0,1,
727627063427638820,Private Room W/ Big Windows near LGA Airport,433716813,Mohammad,Queens,East Elmhurst,40.76291,-73.87571,Private room,52,2,25,2023-03-04,4.84,5,69,25,
725374269862818359,1 Bedroom 3 beds for 4 in House,440957041,Dionne,Brooklyn,Canarsie,40.63888,-73.89898,Private room,264,1,0,,,2,356,0,
727635111550428709,West 57th Street by Hilton - Studio,475752211,Megan,Manhattan,Midtown,40.7645120386825,-73.9779117433655,Private room,367,1,0,,,3,0,0,
727638234231740981,The Residences by Hilton - Studio,475766934,Arianna,Manhattan,Midtown,40.7622555142894,-73.9790741569665,Private room,504,1,0,,,4,0,0,
726809040518290559,Hidden Gem Near Times Square!,334448475,Concierge,Manhattan,Hell's Kitchen,40.75917,-73.99418,Entire home/apt,658,1,24,2023-03-05,4.86,2,293,24,
